Artikelnummer|Hersteller-Artikelnummer|EAN|Hersteller|Bezeichnung|Kategorie 1|HEK|Lagerbestand|Image|Deep-Link
10249412|14812250|4004094148156|Westmark|"Westmark Lochscheibe fÃ¼r Fleischwolf"|hoh|4,61|3||http://www.hoh.de/detail/index/sArticle/985131
10249479|60602260|4004094606069|Westmark|"WESTMARK GemÃ¼se-DoppelschÃ¤ler ""Peel Star"" Kunststoff, rostfreie Edelstahlmesser"|hoh|5,67|10||http://www.hoh.de/detail/index/sArticle/973551
10270300|4510-03W|4014619049028|Good Connections|"Kabel High Speed HDMI Anschlusskabel St/St 3m weiÃ"|hoh|7,14|9|http://admin.next.hoh.de/media/image/thumbnail//1022113_ac1cd3b48674353eb4be5c258a53212e_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1022113
10270545|2510-3OFS|4014619093243|Good Connections|"Anschlusskabel USB 2.0  Stecker A - Stecker B 3m schwarz "|hoh|2,35|2|http://admin.next.hoh.de/media/image/thumbnail//1fa55fbd50181834c0259534e0fd92bd_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1008331
10277088|AK-330300-030-S|4016032295921|Digitus|"HDMI Anschlusskabel [1x HDMI-Stecker =&gt; 1x DVI-Stecker 18+1pol.] 3 m Schwarz Digitus"|hoh|4,18|51|http://admin.next.hoh.de/media/image/thumbnail//1029463_d872eb2491ec41e4a0a828264342cf4b_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1029463
10280207|71464|4018931714640|G-Data|"G Data TotalProtection 2014 (1 Jahr, 1 User)"|hoh|12,08|4|http://admin.next.hoh.de/media/image/thumbnail//959201_b143e6040fd80e04da002b8d43f99594_720x600.jpg|http://www.hoh.de/detail/index/sArticle/959201
10200989|673.28|4211125673284|Sanitas|"Sanitas SPM-25 Pulsuhr 673.28 -, Pulsuhr, Pulscomputer, Pulsmesser, Sportuhr, Fitnessuhr"|hoh|29,40|111||http://www.hoh.de/detail/index/sArticle/681581
10201045|4519561|5702014460362|Lego|"LEGOÂ® City 7280 Gerade StraÃe/ Kreuzung"|hoh|6,71|3||http://www.hoh.de/detail/index/sArticle/681951
10202231|6197000|4006885619708|Wolfcraft|"StichsÃ¤getisch 320 x 300 mm Wolfcraft 6197000 - - cm"|hoh|25,20|15||http://www.hoh.de/detail/index/sArticle/693791
10205043|49805|0023942498056|Verbatim|"Verbatim Store 'n' Go V3 MAX 16GB USB 3.0"|hoh|11,72|4|http://admin.next.hoh.de/media/image/thumbnail//988011_a91970907f66f7107a126af70f93a110_720x600.jpg|http://www.hoh.de/detail/index/sArticle/988011
10205707|H9447|0027084279276|Fisher Price|"Mattel Fisher Price Kleiner Snoopy"|hoh|8,36|1||http://www.hoh.de/detail/index/sArticle/961551
10205941|MF450FD/A|0885909853670|Apple|"Apple iPad mini 16GB WIFI+ 4G Spacegrau (MF450FD/A)"|hoh|259,66|7|http://admin.next.hoh.de/media/image/thumbnail//ae418a0e35a8961cc783df9c7f45dc4d_720x600.png|http://www.hoh.de/detail/index/sArticle/990021
100133061|CP1035S|4052792025293|Logilink|"RJ45 Netzwerk Anschlusskabel CAT 5e F/UTP [1x RJ45-Stecker - 1x RJ45-Stecker] 1 m GrÃ¼n mit Rastnasen"|hoh|1,90|26|http://admin.next.hoh.de/media/image/thumbnail//1010341_98d6347e11830aa89e25f634ef454efe_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1010341
101442683| |4016631002524|SINUSLIVE|"Hochleistungs Sicherungshalter SH 200"|hoh|9,66|292|http://admin.next.hoh.de/media/image/thumbnail//1014452_7f4e0d53a30b574ce14bba917ea13c42_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014452
101442704| |4260003173033|H-Tronic|"H-Tronic Multi-DosenempfÃ¤nger Baustein 230 V/AC Reichweite max. (im Freifeld) 300 m"|hoh|46,21|11|http://admin.next.hoh.de/media/image/thumbnail//1014455_37d17a005ec9c6c5316997a63ccc6993_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014455
101442715|4139.150|2050000165757|Rittal|"Rittal Komfortleuchte 240 V/AC 14 W PS 4139.150 (B x H x T) 452 x 117 x 50 mm"|hoh|135,34|1|http://admin.next.hoh.de/media/image/thumbnail//1014461_043b7c111a16706c858a4c432dc975cb_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014461
101442853|XMLAWT-00-0000-000LT50E4|2050001318121|CREE|"HighPower-LED Neutral-WeiÃ 260 lm 125 Â° 2.9 V 700 mA CREE XMLAWT-00-0000-000LT50E4"|hoh|9,60|88|http://admin.next.hoh.de/media/image/thumbnail//1014480_2899469ded3dcb54607c4f55df486063_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014480
101443094| |4027301044782|Speed-Link|"Speedlink SCYLLA Wireless Console Gaming Headset - fÃ¼r PS3/XBox 360/PC, schwarz"|hoh|49,57|6|http://admin.next.hoh.de/media/image/thumbnail//1014524_9e951eac7c674605cbbc604de7e5ba5e_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014524
101443216|33102002-CON|4016138591859|AXXATRONIC|"Universal-GehÃ¤use ABS Hell-Grau 110 x 60 x 40 Axxatronic 33102002-CON 1 St."|hoh|13,21|53|http://admin.next.hoh.de/media/image/thumbnail//1014542_fcff05799768ae62c397b86fdced9a52_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014542
101443240|R9-105L1-02-WUU4|2050000998256|SCI|"LED-Signalleuchte Blau 12 V/DC 20 mA SCI R9-105L1-02-WUU4"|hoh|3,40|585|http://admin.next.hoh.de/media/image/thumbnail//1014549_5b1c0eb52e1c16942b3e07c4c44c0fd7_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014549
101443322| |2050000375651|OKW|"OKW Haube fÃ¼r DATEC-TERMINAL B4013617 ABS Grau-WeiÃ (RAL 9002) Passend fÃ¼r S"|hoh|15,45|21|http://admin.next.hoh.de/media/image/thumbnail//1014558_c7ef49281d15065feaf9825ff70292f6_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014558
10352442|LC125XLC|4977766713948|Brother|"Brother Tinte LC-125XLC Tintenpatrone Cyan XL-Pack Bis zu 1200 Seiten"|hoh|13,03|15|http://admin.next.hoh.de/media/image/thumbnail//f8801180b5077bae5de277cf61f774b0_720x600.jpg|http://www.hoh.de/detail/index/sArticle/997427
10352490|PTH300ZG1|4977766719964|Brother|"Brother P-TOUCH H300 BeschriftungsgerÃ¤t bis zu 20 mm/Sek"|hoh|38,17|4|http://admin.next.hoh.de/media/image/thumbnail//1000967_2a995bc3e87498b35b0eaf045a1daaec_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1000967
10362470|981-000480|5099206038868|Logitech|"Logitech H540 Headset USB schwarz"|hoh|36,92|40|http://admin.next.hoh.de/media/image/thumbnail//6cbd71823f9ab37cb40da5375702d44f_720x600.jpg|http://www.hoh.de/detail/index/sArticle/996505
10362612|51MF4115AA000|5390660180286|Creative Labs|"Creative Inspire T6300 5.1 Speaker schwarz"|hoh|57,05|2|http://admin.next.hoh.de/media/image/thumbnail//0d45699e546bbb5ae5d3966b4e18a910_720x600.jpg|http://www.hoh.de/detail/index/sArticle/997085
10363309|210-40393|5397063054091|Dell|"Dell B1160 Laser s/w A4 (20 Seiten/Min, 150 BlÃ¤tter/USB/WLAN)"|hoh|52,84|14|http://admin.next.hoh.de/media/image/thumbnail//271a5c92e196c9477849395e6d8984a4_720x600.jpg|http://www.hoh.de/detail/index/sArticle/995135
10261922|19.321.009|4008508463002|sonstige|"Spontex Geschirrschwamm 2er-Pack 19321008"|hoh|1,50|1||http://www.hoh.de/detail/index/sArticle/947721
10284940|40268633|4025125529959|Telekom|"Telekom Speedport W 724V"|hoh|92,35|137|http://admin.next.hoh.de/media/image/thumbnail//947851_95812cc592e3435ba7246436ed9e5c10_720x600.jpg|http://www.hoh.de/detail/index/sArticle/947851
10287085|WD 4003|4029665140032|Proficell|"Proficell Technoline WD 4003 grau-anthrazit - ZubehÃ¶r Batterien/Akkus"|hoh|34,37|5||http://www.hoh.de/detail/index/sArticle/1004199
10292961|E2460PHU|4038986141680|AOC|"AOC e2460Phu 24"" LED-Monitor widescreen (2ms, 250cd/m2, 20000000:1, HDMI, DVI-D, VGA, Lautsprec"|hoh|150,34|2|http://admin.next.hoh.de/media/image/thumbnail//ff1a26ee4cd16bb33f123157d41867ba_720x600.jpg|http://www.hoh.de/detail/index/sArticle/999453
10216327|F8W123VFC00|0722868915332|Belkin|"BELKIN iPhone 5/5s Pocket Case PU Leder, schwarz"|hoh|10,08|23|http://admin.next.hoh.de/media/image/thumbnail//1004699_c95885d2f3d866cf94eacfde150658b3_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1004699
101443812| |4049521012181|sonstige|"Lautsprecher-Klammer bis 30 cm (12"")"|hoh|0,92|264|http://admin.next.hoh.de/media/image/thumbnail//1014653_1a76cb774261d0bf1b1f127d6287fca1_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014653
101443915|283970|4016138808810|JOY-IT|"AufrÃ¼st PC ohne Laufwerke Joy-it 283970 AMD (A8-5600K) 4 x 3.6 GHz 8 GB ohne Betriebssystem"|hoh|276,47|5|http://admin.next.hoh.de/media/image/thumbnail//1005173_c5e22250fec547f697156b96f3367572_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1005173
101444099|F3Y083bf1M|             |Belkin|"Cinch AV Anschlusskabel [3x Cinch-Stecker - 3x Cinch-Stecker] 1 m Schwarz Belkin"|hoh|5,84|86|http://admin.next.hoh.de/media/image/thumbnail//1014703_8896c2684b6458247a3473dd0f28ee81_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014703
101444182| |4016138222722|sonstige|"Adapterplatine fÃ¼r Stufenschalter Adapterplatine (L x B x H) 43.2 x 38.1 x 1.5 mm"|hoh|2,55|30|http://admin.next.hoh.de/media/image/thumbnail//1014720_263937cbf6f196b3a76e842758ceaf45_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014720
101444291|70112364|2050001160294|BARTHELME|"LED-Lampe T5.5 Amber 12 V/DC, 12 V/AC 0.4 lm Barthelme 70112364"|hoh|2,27|18||http://www.hoh.de/detail/index/sArticle/1014736
101444381|RD12038B12H|4016138578515|sonstige|"AxiallÃ¼fter 12 V 193 mÂ³/h (B x H x T) 12 x 12 x 3.8 cm RD12038B12H"|hoh|18,98|41|http://admin.next.hoh.de/media/image/thumbnail//1014746_93c739f88861f67d8526293cd3d80195_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014746
101444408|50170|4008928501704|SPEAKA PROFESSIONAL|"SCART / Cinch / S-Video Y-Adapter [1x SCART-Stecker 3x Cinch-Buchse, SCART-Buchse, S-Video-Buchse] 0"|hoh|10,50|766|http://admin.next.hoh.de/media/image/thumbnail//1014749_0d2ecdc4f22ea03a5860f7a148a6bdc1_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014749
10365141|10507|5702014973336|Lego|"LEGO DUPLOÂ® - Eisenbahn Starter Set"|hoh|32,61|7|http://admin.next.hoh.de/media/image/thumbnail//956391_7526fcac01e52b1b79b0f12117ee4f6b_720x600.jpg|http://www.hoh.de/detail/index/sArticle/956391
10365144|10510|5702014973442|Lego|"LEGO DUPLOÂ® - Disney Planes: Ripslingers Wettfliegen"|hoh|19,87|2|http://admin.next.hoh.de/media/image/thumbnail//956311_d5c1a8b6418dcfad30c9aae6f155e32f_720x600.jpg|http://www.hoh.de/detail/index/sArticle/956311
10407938|STBD1000200|7636490040863|Seagate|"SEAGATE Momentus 1TB 5.4k SATA 3Gb/s"|hoh|75,03|1||http://www.hoh.de/detail/index/sArticle/1026685
10418081|HPL825|8803733182577|ISI|"Lock & Lock Multifunktionsbox 2,3l HPL825"|hoh|5,80|2||http://www.hoh.de/detail/index/sArticle/947201
10419360|EB-F1M7FLUC/STD|8806085499263|Samsung|"SAMSUNG Akkublock 1500 mAh Li-Ion fÃ¼r i8190 Galaxy S III mini"|hoh|12,61|335|http://admin.next.hoh.de/media/image/thumbnail//a3d190dfff28fa129f5e55d482f6d222_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1004299
10155642|35065|4008332350653|NIKKO|"Nikko VaporizR Amphibious grÃ¼n - Land + Wasser Fahrzeug"|hoh|39,45|24|http://admin.next.hoh.de/media/image/thumbnail//81f31b9e58591d1f77073fa660faaa1a_720x600.jpg|http://www.hoh.de/detail/index/sArticle/602271
100031534|RBX-PLA-FS391|5060162122472|CEL Technology|"CEL Robox SmartReel Filament 1,75mm 650g PLA Designer Grey"|hoh|36,93|11|http://admin.next.hoh.de/media/image/thumbnail//0a28ed12fd69df49dc835f3596194e9d_720x600.png|http://www.hoh.de/detail/index/sArticle/1000137
100036407|11160042 / 40-17-2332|4048466907101|Pedea|"Pedea Book Cover fÃ¼r Samsung Galaxy S4, WeiÃ"|hoh|12,60|1|http://admin.next.hoh.de/media/image/thumbnail//1032331_32d84028158d1b854dea3e4320257810_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1032331
100036409|50160006|4048466907576|Pedea|"Echtledertasche fÃ¼r iPhone 5S (Bookstyle) schwarz"|hoh|16,72|1|http://admin.next.hoh.de/media/image/thumbnail//1006270_6a8df6321117f2124127039beb90b444_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1006270
100039215|ET-TG900UBEGWW|8806086104463|Samsung|"Samsung Galaxy S5 Multiladekabel - 3x Micro-USB-Stecker"|hoh|13,76|22|http://admin.next.hoh.de/media/image/thumbnail//1004346_d5ffff713793c07ccf6ca70e911249bf_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1004346
100042529|DSXA42UI.EUR|4905524949605|SONY|"Autoradio Sony DSX-A42UI"|hoh|45,11|5||http://www.hoh.de/detail/index/sArticle/1009109
100042616|CMTX5CDBB.CEL|4905524963229|SONY|"Sony CMT-X5CDBB Stereoanlage (CD, USB, BluetoothÂ®, DAB, UKW, Audio-Eingang), 40 W"|hoh|229,23|2||http://www.hoh.de/detail/index/sArticle/1009118
100046093|19818|8713439198188|Trust|"Trust PlayStationÂ® 4 Duo Charging Dock"|hoh|12,52|20|http://admin.next.hoh.de/media/image/thumbnail//1009152_41671cb21035e75877c4e8938bbbd353_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1009152
100051669|9H.LC8LA.RBE|4718755051982|BENQ|"BenQ Monitor GL2760H 68,58 cm (27"") FullHD"|hoh|175,58|37|http://admin.next.hoh.de/media/image/thumbnail//b277dcfb47140a8bacdf5077f8358e25_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1036117
10303965|31705|4043718090501|InLine|"InLine 0,5 m Datenkabel USB 2.0 auf micro USB"|hoh|1,67|1|http://admin.next.hoh.de/media/image/thumbnail//973781_f0f08a495834b51ef0dea0cb9c5b7b5a_720x600.jpg|http://www.hoh.de/detail/index/sArticle/973781
10305423|31710F|4043718178568|InLine|"InLine 1,0 m Datenkabel flach USB 2.0 auf micro USB"|hoh|2,34|1|http://admin.next.hoh.de/media/image/thumbnail//973911_d25b338742ca7867b99abe5d6e3f030b_720x600.jpg|http://www.hoh.de/detail/index/sArticle/973911
10306064|21101|4043891211014|POS|"POS Star Wars FrÃ¼hstÃ¼cksset 3tlg. (Teller, MÃ¼slischale, Tasse)"|hoh|10,65|1||http://www.hoh.de/detail/index/sArticle/960451
10306998|COO-XPHD.2F.B|4044953102721|XILENCE|"Xilence FestplattenkÃ¼hler aktiv 2x60mm LÃ¼fter schwarz rot "|hoh|4,19|1|http://admin.next.hoh.de/media/image/thumbnail//6322fde801ff22f396c1b30838065e95_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1008280
10232187|MC260D/A|0885909348329|Apple|"APPLE Care Protection Plan fuer Mac mini"|hoh|100,84|1||http://www.hoh.de/detail/index/sArticle/1004262
10240317|9000345EK|3660619007523|LaCie|"LaCie CloudBox Design by Neil Poulton - NAS-Server - 4 TB"|hoh|172,86|25|http://admin.next.hoh.de/media/image/thumbnail//1000492_33f5f7c6cf964a30c4aef4c580635a12_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1000492
10249451|24422261|4004094244261|Westmark|"WESTMARK Kaffeefilter TWO"|hoh|4,54|1||http://www.hoh.de/detail/index/sArticle/947911
101444506|21000136|2050001328199|RECOM LIGHTING|"LED-Treiber 60 W 1100 mA 54 V/DC einstellbar Recom Lighting RACD60-700/OF"|hoh|37,03|2|http://admin.next.hoh.de/media/image/thumbnail//1014770_b79b18be4aa4c07a2551385d3a2c9f0b_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014770
101444737|RRJ_SVHS|2050001446015|SCHLEGEL|"S-Video Video Anschlusskabel [1x S-Video-Stecker - 1x S-Video-Buchse] 5 m Silber Schlegel"|hoh|25,17|7|http://admin.next.hoh.de/media/image/thumbnail//1014808_7320856afcf079aaa68365f18b902eb7_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014808
101444763| |4016138826142|sonstige|"VGA Verlegekabel [1x VGA-Stecker 1x VGA-Stecker] 25 m Schwarz"|hoh|66,38|20|http://admin.next.hoh.de/media/image/thumbnail//1014810_f663c7fd546768ab6123b275020d3ecf_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014810
101444798| |4016138794687|sonstige|"HDMI Anschlusskabel [1x HDMI-Stecker 1x HDMI-Stecker] 1 m WeiÃ"|hoh|14,20|203|http://admin.next.hoh.de/media/image/thumbnail//1014817_cd876ad636d92602457259e4dca2849e_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014817
101444819|09771|8718164530258|MARMITEK|"Marmitek Anywhere 352 Mobiles Outdoor Funk-Lautsprecher Set, SpritzwassergeschÃ¼tzt, WeiÃ"|hoh|64,52|6|http://admin.next.hoh.de/media/image/thumbnail//1014820_4dfc6a6278b8a769b3aacd7bf397a877_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014820
101444930|LIFUE|2050001588197|B & B THERMOTECHNIK|"Helligkeitssensor mit Messumformer 0 - 10 V B & B Thermotechnik LIFUE KunststoffgehÃ¤use IP65, 12"|hoh|61,70|12|http://admin.next.hoh.de/media/image/thumbnail//1014838_444b5bd1401ac46548e4d55aa9fe3f6c_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014838
101444983|1106004/10|4011376156693|BKL ELECTRONIC|"Dioden-Audiokabel, Einzelabschirmung 4 x 0.14 mmÂ² Schwarz 10 m BKL Electronic"|hoh|12,75|16|http://admin.next.hoh.de/media/image/thumbnail//1014849_ed0be45a300615b847947246fd1b3530_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014849
101445092| |4016138339918|sonstige|"Lautsprecher Schutzgitter 105 mm"|hoh|4,19|249|http://admin.next.hoh.de/media/image/thumbnail//1014870_1dd549c8cba5b26735266ba5edef7031_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014870
101445102| |4007754068061|sonstige|"Passendes AufbaugehÃ¤use fÃ¼r ATT 135/SI."|hoh|9,24|138|http://admin.next.hoh.de/media/image/thumbnail//1014873_60ba0963cb2e11f706fee7b0e2d5ba38_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014873
101445195|TTS1A223F3703RY|2050001733702|sonstige|"NTC-Thermistor TTS1A223F3703RY -40 - +100 Â°C GehÃ¤useart Radial, harzbeschichtet"|hoh|0,75|446|http://admin.next.hoh.de/media/image/thumbnail//1014888_1b5678fd32fae96fbac2c8d8488f93e3_720x600.jpg|http://www.hoh.de/detail/index/sArticle/1014888
